Line#:, First Frame, Second Frame, Tile 1 Avg, Tile 2 Avg, Tile 3 Avg, Tile 4 Avg, Tile 5 Avg, Tile 6 Avg, Tile 7 Avg, Tile 8 Avg, Tile 9 Avg, MinValTile, MinValTile Idx
83, '11233', '11238', 1.5932132347874273, 105.6909044928043, 26.487356667672657, 17.408563622777592, 123.97561485158803, 104.52075689041885, 0.13300899526600407, 1.2264542343133513, 1.007391949741887, 0.13300899526600407, 6
84, '11234', '11239', 2.321500393709414, 86.04196486808723, 26.828214176930487, 12.27571166245093, 93.05662952287184, 51.30313306354219, 0.283666808090576, 0.7575587232749967, 26.08381966005345, 0.283666808090576, 6
85, '11235', '11240', 3.060375820507261, 101.58311702000447, 27.66587180204283, 14.568791245075374, 124.27634652367851, 37.45833833136771, 0.2528710667218128, 0.37778708912188463, 37.01132085280756, 0.2528710667218128, 6
86, '11236', '11241', 2.001946915173903, 80.29135928094911, 20.24352459230272, 11.197151699871085, 100.721837034479, 35.615725569329015, 0.3227146923620836, 0.22636690171524165, 37.861185509937286, 0.22636690171524165, 7
87, '11237', '11242', 3.2459428929441856, 109.0324244986632, 35.57146573657883, 18.2507689076092, 165.581080567973, 60.34682655533834, 0.4944270113194307, 0.2892513583924625, 28.491849500853505, 0.2892513583924625, 7
88, '11238', '11243', 3.638359440580089, 86.5796231199638, 22.748555705129547, 13.531482816339121, 131.41329772654353, 41.94056869606379, 0.928237653399492, 0.12883899713330393, 26.415716476494936, 0.12883899713330393, 7
89, '11239', '11244', 2.640315064942115, 74.48030932093752, 21.05908061678042, 11.90019238213813, 123.60203620884567, 37.47486411652426, 1.1339702047407627, 0.092527899628295, 24.442794222752354, 0.092527899628295, 7
90, '11240', '11245', 2.4583823764811683, 49.18991430604933, 20.157790014065768, 9.570448208442258, 103.28765669942732, 30.93631383869797, 1.38203968625659, 0.0197528204124906, 11.191867698098633, 0.0197528204124906, 7
91, '11241', '11246', 2.3359612045023823, 66.42207407065962, 26.711375748127693, 11.590979074380868, 127.26810777633, 37.88809550880978, 1.9169126144477246, 0.013308525923495296, 14.761009858868931, 0.013308525923495296, 7
92, '11242', '11247', 0.9153305976816775, 18.475524551315402, 7.680951197690774, 4.367763796981535, 58.19016355054032, 18.05001045672634, 1.3065999915126127, 0.004159257740006306, 5.086791259191386, 0.004159257740006306, 7
93, '11243', '11248', 0.6040740952886523, 20.086412274427857, 7.639819553020288, 3.889709814251546, 68.62159731472275, 25.242407980994358, 1.9450994479885964, 0.006591492673729826, 9.363856456986696, 0.006591492673729826, 7
94, '11244', '11249', 0.25870609132313405, 16.405672713146714, 5.768537478239125, 2.9450621422076892, 59.546591694612516, 23.685462119119848, 1.8584083564064713, 0.0059967645201580155, 9.350416751375633, 0.0059967645201580155, 7
95, '11245', '11250', 0.08167983999563067, 4.9918488657681905, 2.5268731551264523, 1.0032613599289562, 28.905138526745077, 13.379844146066034, 0.9721147841287916, 0.007083985419965855, 5.019073081734859, 0.007083985419965855, 7
96, '11246', '11251', 0.026255545115090095, 4.258248423386476, 3.100494318967378, 0.9331061776555458, 31.688536647940055, 16.65415502591918, 1.0187360485017507, 0.008780697954731631, 6.559702201062464, 0.008780697954731631, 7
97, '11247', '11252', 1.1727250634615633e-06, 2.9922884129189384, 2.629702650456366, 0.4975582853708751, 26.270840307652406, 15.572503011497304, 0.9173860368717932, 0.07418847480281077, 6.6826184100833075, 1.1727250634615633e-06, 0
98, '11248', '11253', 0.004988894617783457, 0.865266903298334, 1.3073435541531495, 0.14024820121059012, 14.687738124281168, 11.474788290827803, 0.6076872616870368, 0.11039045793950208, 6.457184491191811, 0.004988894617783457, 0
99, '11249', '11254', 0.0020934377699750734, 0.6097277358563247, 1.2445532302343878, 0.10702571016771856, 13.225561993688245, 11.933878007999965, 0.5717984393568862, 0.10567470539116641, 7.867783283754989, 0.0020934377699750734, 0
100, '11250', '11255', 0.01699579451367428, 0.5494531212400524, 1.2362412243774656, 0.05288094117673925, 15.571095535208372, 15.300205102926157, 0.6979409382507953, 0.12417561837612201, 10.83311277852863, 0.01699579451367428, 0
101, '11251', '11256', 0.36314526782371104, 0.06439315953811331, 0.18414088311495735, 0.037045274197311295, 7.472650539429196, 8.767512325197458, 0.39298868532344855, 0.1422782942977543, 8.783301803762015, 0.037045274197311295, 3
102, '11252', '11257', 0.6235749285244765, 0.0001088183716074255, 0.023868244855552945, 0.7443746803276099, 5.460644728434602, 7.75356441134187, 0.1435569830371186, 0.14554198149598108, 11.965643373046134, 0.0001088183716074255, 1
103, '11253', '11258', 0.8088890454391731, 0.11527494844182229, 0.05012251813471735, 0.4724218018581361, 3.706990794599335, 5.763912712581259, 0.1486486357162562, 0.19775522971725934, 11.30621192300373, 0.05012251813471735, 2
104, '11254', '11259', 1.2427082883919525, 0.04870801455710083, 0.0008929719296013744, 0.3784439581575185, 6.444114548145308, 9.49860065879426, 0.3196560688167871, 0.2981085190612909, 17.514368201929983, 0.0008929719296013744, 2
105, '11255', '11260', 0.7326399911517569, 0.03108079300126665, 0.00020876298072025016, 0.2878484064810074, 4.463919315289843, 7.123134180610805, 0.2202840048319752, 0.27907568586019593, 13.137175071206912, 0.00020876298072025016, 2
106, '11256', '11261', 0.619625618765042, 0.031044130385496693, 0.3860936617730317, 0.07275298764341986, 9.865659538600141, 13.716814913860617, 0.5158027185608525, 0.5209861615068725, 20.31507753074402, 0.031044130385496693, 1
107, '11257', '11262', 0.09621002915410148, 0.2873718640850065, 1.342188162858534, 0.26440050800955817, 19.452073247117596, 22.233101550027868, 1.4444590320495223, 0.7953154016320383, 25.28847465670333, 0.09621002915410148, 0
108, '11258', '11263', 0.019271023426714606, 0.4719281022883024, 1.558745079839369, 0.1095419623673024, 13.210606039516279, 16.091297317200087, 0.899890348680632, 0.6638780017449655, 20.68188690466286, 0.019271023426714606, 0
109, '11259', '11264', 0.14430995495230547, 0.368118163737595, 1.2024671049090472, 0.02161124744631948, 9.757440017803901, 11.230559713190416, 0.600145569191227, 0.5802845579657436, 15.274344249166973, 0.02161124744631948, 3
110, '11260', '11265', 0.0019252668082541669, 3.927083639200873, 5.831328935139254, 0.6426976533223439, 37.063126386789236, 36.09234429895878, 2.5119813855582294, 1.8378203960537576, 28.116392571945653, 0.0019252668082541669, 0
111, '11261', '11266', 0.0261274858571916, 3.399691445823251, 6.4893815801816, 1.2968940057292002, 38.89562466700431, 35.168511786309864, 3.14763872728237, 2.1874603123938527, 20.460563655179612, 0.0261274858571916, 0
112, '11262', '11267', 0.37293877886988014, 3.2355801979074386, 8.608502989389365, 2.8694680073186305, 43.52241758701007, 37.74849642225513, 4.389715437955829, 2.3961706989668983, 31.188300087808102, 0.37293877886988014, 0
113, '11263', '11268', 1.0034130081339896, 7.637708281225969, 15.425919295426468, 4.711286736148622, 70.30408668160908, 64.02388223243997, 7.915689273319515, 3.3994386792628575, 4.01226696649934, 1.0034130081339896, 0
114, '11264', '11269', 1.467858017729725, 6.369447979534243, 17.200831023641513, 6.128720509970265, 73.29062080644599, 72.21307272804916, 9.6671379879877, 3.38582078759606, 1.1584427858946498, 1.1584427858946498, 8
115, '11265', '11270', 1.1007624777764846, 5.03419195300944, 13.759025300942142, 5.155482891947031, 56.93201272311512, 58.5411213331156, 9.571604761104254, 4.1158002110187795, 0.8748003476887476, 0.8748003476887476, 8
116, '11266', '11271', 1.5937959040428638, 8.415597788248363, 19.657248243076765, 6.061695880889658, 67.89566310585451, 76.96244597785062, 14.180596016678692, 4.6599207951636, 1.2713324553703984, 1.2713324553703984, 8
117, '11267', '11272', 0.6695276008834163, 5.20842205216519, 12.071511990835461, 3.3098275342179164, 48.12265422383666, 54.21245467606445, 9.610426611866444, 4.3487623366274875, 0.5910647438576042, 0.5910647438576042, 8
118, '11268', '11273', 0.5564848627955463, 4.116460958272228, 9.879906580687248, 2.734416934805054, 36.681676921313056, 46.49307428645102, 8.192594316071563, 4.3399585676606875, 1.081879880316606, 0.5564848627955463, 0
119, '11269', '11274', 0.7476529350045134, 6.60351494669618, 21.963090745794034, 3.2467741192965747, 47.05414579021658, 62.827101764569534, 12.183838060462278, 5.18998734798879, 4.640108552255754, 0.7476529350045134, 0
